,Customer,Gender,Income,Location Code,Marital Status
5870,YF26585,M,92324,Suburban,Married
5872,VF36700,F,20983,Urban,Single
5873,CS32416,M,68004,Suburban,Single
5874,AT18041,F,63471,Suburban,Married
5875,TB54645,F,27369,Urban,Married
5876,LX11170,F,36839,Rural,Married
5878,QS36363,F,26149,Suburban,Married
5879,FX72157,F,52440,Urban,Single
5880,XC43591,M,24571,Suburban,Married
5882,JH14651,M,60244,Urban,Married
5884,TY31217,F,51643,Suburban,Single
5885,KU69274,F,17157,Suburban,Married
5887,RE36747,M,17308,Suburban,Married
5889,AH39293,M,72302,Suburban,Divorced
5890,IF30418,F,34990,Rural,Single
5895,SF38922,M,33760,Rural,Married
5897,AP52565,F,70328,Urban,Married
5900,OU60143,F,60021,Suburban,Married
5901,EC51047,F,31991,Suburban,Single
5902,EV46476,M,20169,Suburban,Married
5904,RA34556,M,20178,Suburban,Divorced
5905,NB87421,M,78189,Rural,Married
5908,GX51965,M,95697,Rural,Married
5911,JS90115,F,64559,Rural,Divorced
5912,KW93227,M,58149,Suburban,Married
5914,TV75816,M,70911,Suburban,Single
5915,RS54064,M,78337,Rural,Divorced
5916,OB63331,F,50397,Suburban,Married
5917,TI58610,F,51199,Suburban,Divorced
5918,TJ82551,F,46928,Suburban,Married
5919,ZO43755,F,23879,Suburban,Married
5920,VG16827,F,79487,Suburban,Divorced
5922,NA27429,F,82477,Suburban,Married
5923,AZ38648,F,21514,Urban,Married
5924,SR53077,F,57231,Urban,Married
5926,BC86800,F,84598,Suburban,Married
5927,ZQ28996,M,48895,Urban,Married
5928,JI42730,M,84493,Suburban,Married
5929,VF21170,F,37277,Urban,Married
5931,YH24323,F,14906,Suburban,Married
5932,XB86235,M,14710,Suburban,Single
5933,WR53191,F,20656,Suburban,Single
5936,PV26437,F,57777,Urban,Married
5937,AX39008,M,80409,Urban,Divorced
5938,DJ52170,M,73168,Suburban,Married
5940,TZ65661,F,32437,Suburban,Married
5941,YD74214,F,94903,Suburban,Married
5942,AR99766,F,82534,Rural,Single
5944,IE85867,F,46587,Suburban,Divorced
5945,XK52242,M,32245,Rural,Married
5946,RP12388,M,39886,Urban,Married
5947,TP30316,M,79157,Rural,Married
5953,AJ32539,M,25860,Suburban,Married
5954,VQ48245,F,77882,Suburban,Married
5955,ID15010,M,24164,Suburban,Divorced
5957,WC72942,M,66169,Rural,Married
5958,HT92952,M,82664,Rural,Married
5959,LR82110,F,23638,Suburban,Married
5960,JE19783,M,26436,Suburban,Divorced
5962,TD51026,M,13154,Suburban,Married
5963,SD75391,F,24173,Urban,Married
5964,CN29830,M,26689,Suburban,Married
5965,RV52244,F,31357,Rural,Married
5966,WA59097,F,40417,Rural,Married
5968,XQ81794,M,93872,Urban,Married
5969,BB21794,F,29853,Rural,Single
5970,HC63693,F,88049,Suburban,Single
5971,KJ55021,F,29111,Suburban,Married
5972,HX45529,M,37282,Urban,Married
5975,HC66205,M,58248,Rural,Married
5977,YE46109,F,26367,Rural,Married
5978,TT30338,F,89586,Suburban,Married
5979,MC22692,F,86642,Urban,Married
5980,FW17421,F,24959,Suburban,Married
5981,KE83023,M,27279,Suburban,Married
5982,HT96569,M,57117,Suburban,Married
5983,GO27855,F,64600,Rural,Married
5984,UX71974,M,42218,Rural,Divorced
5985,QT97406,M,32869,Rural,Married
5986,QQ37605,F,26047,Urban,Married
5987,BL79888,F,20090,Suburban,Married
5988,WF91295,F,11904,Suburban,Single
5990,RP33869,F,49467,Suburban,Divorced
5991,TS31001,M,55705,Rural,Divorced
5992,NE58217,F,83560,Rural,Married
5993,BV57364,M,50825,Urban,Married
5994,FS84707,F,82108,Rural,Divorced
5995,AN80983,M,85721,Suburban,Married
5996,UU84036,M,59597,Urban,Married
5999,XT58648,F,64125,Urban,Married
6000,WZ63975,F,22319,Suburban,Married
6001,RQ72272,M,94304,Urban,Divorced
6002,FR34560,F,17193,Suburban,Divorced
6003,EF99768,F,37800,Suburban,Divorced
6004,LW50691,F,96269,Rural,Divorced
6005,EP34249,M,28432,Suburban,Married
6007,SE62920,M,63909,Rural,Married
6008,PL54420,F,33190,Suburban,Divorced
6009,QG22665,M,43723,Suburban,Married
6011,AV17528,F,42600,Suburban,Married
6012,ZU88796,F,87802,Urban,Married
6013,SD96596,F,34087,Urban,Single
6014,LT98784,M,18129,Suburban,Single
6015,OQ45659,F,45431,Suburban,Married
6017,EJ67407,M,95191,Urban,Divorced
6018,JD19036,F,41671,Urban,Single
6019,YO11701,M,53231,Suburban,Married
6020,KO73340,M,77299,Rural,Married
6021,BV53716,F,93348,Rural,Married
6024,RE63028,F,87210,Urban,Single
6026,MU76701,F,62445,Suburban,Married
6027,VI66513,M,20009,Suburban,Single
6029,DQ19343,F,57925,Urban,Single
6030,SB61617,M,39910,Suburban,Single
6031,DY92795,F,83252,Suburban,Married
6032,WZ92405,F,31723,Urban,Married
6034,KL83882,F,72661,Suburban,Married
6035,ET87938,M,24711,Suburban,Divorced
6038,MS11057,M,84539,Rural,Married
6039,UU99893,F,42677,Suburban,Divorced
6042,RL12319,F,51692,Suburban,Married
6043,AR25213,M,40858,Suburban,Married
6044,JL15127,M,37256,Rural,Married
6046,ZG82127,F,73054,Urban,Married
6047,DW37404,F,20532,Urban,Divorced
6049,TJ46491,F,22946,Suburban,Married
6050,KA98111,M,22475,Suburban,Married
6051,IM15816,F,79440,Urban,Divorced
6054,HP20623,F,70988,Suburban,Married
6055,RY44996,F,56536,Urban,Divorced
6056,YS71471,M,45754,Suburban,Divorced
6057,VW74085,F,48278,Rural,Married
6058,YD76280,M,22087,Suburban,Married
6061,RX96438,F,24400,Suburban,Single
6064,NT79981,F,13199,Suburban,Divorced
6065,ES88339,M,60607,Urban,Married
6067,JR84006,M,74624,Suburban,Married
6068,FN66436,F,54311,Urban,Married
6070,JH94846,F,19240,Suburban,Married
6072,RX45809,M,37899,Rural,Married
6073,US36532,F,76283,Suburban,Married
6074,RN86953,F,69674,Suburban,Married
6075,RZ50353,M,57734,Suburban,Divorced
6077,WN91943,M,30763,Suburban,Single
6080,UJ70796,F,52130,Rural,Married
6081,NX32730,F,77041,Suburban,Married
6082,OH98172,F,81081,Urban,Married
6084,MU97512,M,27383,Suburban,Married
6085,CO75086,M,20407,Rural,Married
6086,WW52683,F,61067,Rural,Married
6088,DB50188,M,23006,Suburban,Married
6089,DG23204,F,27734,Urban,Married
6090,JS64688,M,48608,Suburban,Divorced
6091,PU81096,M,43947,Urban,Married
6092,IW56740,M,23402,Suburban,Divorced
6095,BK76107,F,81872,Rural,Married
6096,AY26056,F,63892,Rural,Married
6097,QR36329,F,11822,Urban,Single
6099,QE46704,M,94178,Urban,Married
6103,FT79229,F,83761,Suburban,Divorced
6104,EI17753,F,58577,Urban,Married
6105,EV15646,M,46573,Rural,Married
6106,FF38892,F,49889,Rural,Married
6107,PP35705,M,26376,Suburban,Divorced
6108,FQ24781,F,34990,Rural,Single
6109,CR20811,F,60642,Urban,Married
6110,XT55646,M,18263,Suburban,Married
6111,JH30819,F,66550,Suburban,Married
6112,YV88022,M,56980,Suburban,Married
6113,VF57165,F,21206,Rural,Married
6115,FL50532,M,48866,Suburban,Married
6116,JP88955,M,30525,Urban,Single
6117,QF69163,F,25676,Suburban,Married
6119,FL55134,M,20228,Suburban,Divorced
6121,CR86548,F,67248,Suburban,Divorced
6122,XO11574,M,28928,Rural,Married
6123,DM34321,F,11652,Suburban,Married
6124,WH56217,M,29136,Suburban,Divorced
6125,BV55733,M,67696,Rural,Married
6126,PK37121,F,91775,Rural,Married
6127,EO87464,M,31383,Suburban,Married
6131,CV63337,F,37273,Suburban,Divorced
6132,GY87675,M,26952,Suburban,Divorced
6134,AY99324,M,21853,Suburban,Married
6135,MR27647,F,27431,Suburban,Married
6136,VQ82774,F,19614,Suburban,Married
6138,UI89243,F,77646,Suburban,Married
6141,QJ64737,F,60884,Suburban,Married
6142,IU14618,M,81082,Urban,Married
6143,HH61461,F,57483,Suburban,Married
6145,SG86615,M,40260,Urban,Married
6146,VE47660,F,30004,Suburban,Married
6147,BZ36030,M,62575,Suburban,Married
6148,KJ52520,F,45270,Rural,Single
6149,IK60267,F,24967,Suburban,Married
6151,JO64353,F,20269,Suburban,Married
6152,BL89983,F,34337,Suburban,Married
6153,SE64365,M,35830,Suburban,Married
6154,JW16295,F,55510,Suburban,Divorced
6155,IC61020,F,88360,Suburban,Divorced
6157,JP52554,F,17449,Urban,Divorced
6158,QZ24527,F,33190,Suburban,Divorced
6159,VB53090,M,43196,Rural,Married
6160,LR49580,F,59216,Urban,Married
6161,LH66741,M,23158,Suburban,Married
6162,IS79761,M,38651,Suburban,Single
6163,PM11577,F,74001,Rural,Married
6164,ZB84321,F,36032,Suburban,Divorced
6165,QO26846,F,16891,Suburban,Single
6168,LQ24783,F,80590,Rural,Married
6169,KL27226,M,58776,Suburban,Divorced
6170,MR84659,F,35482,Suburban,Married
6171,GU92938,F,25612,Suburban,Married
6172,OE56979,F,57016,Urban,Married
6173,QT13680,M,25385,Suburban,Married
6174,FG35165,F,50516,Urban,Married
6176,BB19609,M,29977,Rural,Married
6177,QW44027,M,89384,Suburban,Married
6178,AS60178,F,54655,Urban,Married
6179,AP89323,F,40516,Suburban,Divorced
6180,TY30683,F,26156,Suburban,Single
6181,MP16820,M,70047,Rural,Married
6182,ZT60102,M,26000,Suburban,Divorced
6183,QX24179,M,41878,Rural,Married
6184,RL21492,M,86305,Rural,Married
6185,JW44963,F,55483,Urban,Single
6186,IT37924,F,37345,Rural,Married
6187,XC49176,F,93405,Urban,Married
6188,JK30153,F,99652,Urban,Married
6189,MH50997,F,33901,Rural,Married
6192,NI46290,F,39429,Rural,Divorced
6194,WR88041,M,35832,Urban,Divorced
6195,YI70563,M,88704,Urban,Married
6196,XB91559,M,44051,Suburban,Married
6199,PI79725,F,79297,Urban,Married
6200,YV23210,M,23617,Suburban,Married
6201,BP49831,F,23656,Suburban,Single
6202,OF20965,F,67780,Suburban,Divorced
6203,RX25695,M,26900,Suburban,Married
6204,IO14680,M,82664,Rural,Married
6205,WI52672,F,94153,Rural,Married
6207,FV22585,M,74487,Rural,Divorced
6208,HP27902,F,33747,Urban,Married
6210,KU54022,F,12762,Suburban,Married
6211,FP67637,M,93818,Urban,Married
6212,SO43919,M,31650,Suburban,Married
6213,LH85364,F,43922,Rural,Single
6214,AP95078,M,37229,Suburban,Married
6215,JC16991,F,36639,Suburban,Divorced
6216,GG24674,F,15520,Suburban,Married
6217,IA11038,F,77077,Urban,Single
6218,SA88518,F,50296,Rural,Married
6219,GO80206,F,23737,Suburban,Married
6220,GB71156,M,59624,Suburban,Divorced
6221,RU39880,F,58658,Suburban,Married
6222,ND77597,M,25542,Suburban,Married
6223,RB70060,M,51408,Suburban,Married
6224,BH68769,M,42259,Suburban,Married
6225,IO64256,F,78889,Rural,Married
6226,XU98055,M,15406,Suburban,Married
6227,HP68848,F,53792,Suburban,Married
6228,AW84946,M,36349,Urban,Married
6229,HE29300,M,41104,Urban,Married
6230,XK99408,F,29098,Suburban,Married
6233,RU58277,F,72026,Urban,Married
6235,JB29250,F,87615,Suburban,Married
6238,BC48076,F,48689,Suburban,Married
6242,DA10870,M,40675,Suburban,Married
6243,TE60343,M,25746,Suburban,Married
6244,XJ40322,F,61687,Rural,Single
6245,HJ57617,M,31686,Suburban,Married
6246,CD95333,M,20920,Rural,Single
6247,CW98743,F,22538,Suburban,Married
6248,PA80607,M,85483,Urban,Married
6249,YC87263,F,70734,Suburban,Married
6250,EB52195,F,40639,Urban,Married
6251,VF33776,F,90289,Rural,Married
6252,BP23267,F,39547,Suburban,Married
6254,OA46321,M,54833,Suburban,Married
6255,CA22248,F,60546,Rural,Single
6256,LK40273,M,33938,Rural,Single
6257,LI13735,F,85586,Rural,Married
6258,LK35963,F,89601,Rural,Married
6259,YK36937,M,33799,Suburban,Married
6261,RA91280,M,30817,Rural,Divorced
6263,RO26233,F,31056,Suburban,Divorced
6264,ZE79055,M,65017,Urban,Married
6265,OI92280,F,12180,Suburban,Single
6268,QU75179,M,87454,Rural,Married
6269,PB16956,F,51001,Urban,Married
6270,JX60415,F,58557,Rural,Married
6271,CG39505,M,18665,Suburban,Divorced
6272,GD59850,F,21299,Suburban,Married
6273,ME37450,M,89781,Rural,Single
6277,IF58637,F,22881,Suburban,Single
6279,XO67536,F,10860,Suburban,Married
6282,WM14507,F,62582,Suburban,Married
6283,XL90594,F,87473,Urban,Divorced
6284,CQ78705,F,92681,Suburban,Divorced
6285,NY55083,F,74916,Rural,Single
6286,NJ28041,M,58684,Suburban,Married
6287,CF62430,F,70973,Suburban,Divorced
6289,RV58659,F,21124,Suburban,Married
6291,KD63933,M,24030,Suburban,Single
6292,EG54606,M,21371,Suburban,Married
6293,OP73328,F,71186,Rural,Married
6295,UU22643,F,25147,Suburban,Single
6297,NT97069,M,53988,Urban,Married
6298,OC50447,M,38055,Rural,Married
6299,FA39525,M,72859,Rural,Divorced
6300,XW18691,M,67787,Rural,Married
6302,ZW33889,F,44280,Rural,Married
6304,HZ28612,F,59782,Suburban,Married
6305,ZQ35017,M,28215,Suburban,Single
6307,LA16827,M,49919,Suburban,Married
6308,TB46243,M,88294,Urban,Married
6309,GI14815,M,55800,Suburban,Married
6310,LQ28707,M,23665,Suburban,Married
6311,LC27380,F,32224,Rural,Married
6312,TJ32609,M,23860,Suburban,Married
6313,AU71562,F,27179,Suburban,Married
6314,JQ66292,F,35705,Suburban,Single
6317,AB45325,M,74215,Suburban,Married
6318,ML93514,M,63977,Rural,Married
6319,EO56466,M,22070,Suburban,Married
6321,EK87467,F,17576,Suburban,Married
6322,QT24496,F,13483,Suburban,Married
6324,SK47066,M,72297,Rural,Married
6325,YB39959,M,60244,Urban,Married
6326,OB97365,F,77237,Rural,Single
6329,CJ63667,F,25663,Suburban,Married
6331,LT24477,M,47589,Rural,Married
6333,WY58284,M,97361,Suburban,Single
6334,YD53564,F,26441,Rural,Married
6336,LW25030,F,29957,Suburban,Married
6337,KX47545,M,40082,Suburban,Divorced
6338,XB27698,M,97361,Suburban,Single
6339,BX45636,F,91763,Urban,Married
6340,IS85460,F,48993,Suburban,Married
6341,EG36536,M,24031,Suburban,Divorced
6342,UZ95992,F,63774,Rural,Divorced
6343,QL20148,M,49078,Suburban,Single
6344,SV51174,M,28935,Rural,Married
6345,WP10197,M,25927,Suburban,Single
6346,VV81837,M,52507,Suburban,Married
6348,VL59942,F,94137,Rural,Married
6349,LH53046,F,69186,Urban,Single
6350,OG36837,F,91071,Urban,Married
6351,VO30155,M,85447,Suburban,Single
6353,UY85263,F,88858,Urban,Married
6354,CS30372,M,21881,Rural,Married
6355,TQ85537,M,72669,Urban,Married
6356,PE72696,M,68025,Suburban,Divorced
6357,UV89077,F,25370,Suburban,Married
6358,EI29901,M,26849,Rural,Married
6361,ZF64287,M,89948,Rural,Divorced
6364,JZ61712,M,97576,Suburban,Married
6365,SH55598,F,23120,Suburban,Married
6366,TM43177,F,97234,Urban,Single
6367,WR90490,M,25572,Suburban,Married
6368,WV57524,F,35482,Suburban,Married
6369,LK73001,M,34614,Suburban,Married
6370,JQ29969,F,59038,Suburban,Married
6372,NB10500,F,60021,Suburban,Married
6373,NM77735,F,47593,Urban,Single
6375,UZ80048,M,28001,Suburban,Married
6376,UM15297,F,30431,Rural,Married
6377,DW11738,M,19834,Suburban,Divorced
6378,YK92080,F,30509,Suburban,Single
6379,TO39943,F,30503,Urban,Married
6380,JV29414,M,73339,Rural,Divorced
6382,VW84170,F,88067,Suburban,Married
6383,DA84476,M,26806,Suburban,Married
6386,GR90142,F,94903,Suburban,Married
6387,ZS73935,F,42862,Urban,Married
6389,CM48429,M,31157,Urban,Married
6390,FS56709,M,44084,Urban,Married
6391,IJ52285,F,43579,Suburban,Single
6394,KB25170,F,88059,Rural,Married
6395,EY19523,M,25772,Suburban,Divorced
6396,CY30418,M,72354,Rural,Divorced
6397,XP92021,F,68009,Suburban,Divorced
6398,MQ64736,F,12287,Suburban,Single
6399,MT67399,F,95025,Urban,Divorced
6400,HG81172,F,54665,Rural,Married
6401,DB34757,M,80129,Rural,Married
6402,AM79057,F,69024,Urban,Married
6404,QH61060,F,31365,Suburban,Married
6405,UR40795,M,27849,Suburban,Married
6406,KR88393,F,19245,Suburban,Single
6407,YK65946,F,46503,Suburban,Divorced
6408,FD21881,M,77912,Suburban,Divorced
6409,CG60089,M,37449,Rural,Married
6410,AS48176,M,14973,Suburban,Divorced
6411,MY55142,M,46043,Suburban,Married
6413,DY69629,F,21604,Suburban,Divorced
6414,UI73553,F,19864,Suburban,Divorced
6415,CW63533,M,65876,Rural,Married
6416,EY71418,F,24695,Suburban,Married
6418,VK43303,M,68658,Urban,Single
6419,SB60942,M,88082,Urban,Married
6420,SX29898,F,54751,Suburban,Married
6421,ER29107,M,34498,Suburban,Single
6422,QV13947,M,63597,Rural,Married
6423,UO54511,F,27400,Suburban,Married
6425,HB48518,M,31409,Rural,Married
6427,ZQ22116,F,73102,Rural,Married
6428,XB35510,M,38072,Rural,Married
6429,CV78865,M,95399,Rural,Married
6430,WF75492,M,48521,Rural,Married
6431,WH41844,F,45856,Rural,Divorced
6432,TU47984,F,21542,Suburban,Single
6433,IO73222,F,22555,Suburban,Married
6434,NJ21108,F,33832,Suburban,Married
6435,OH91173,M,28142,Suburban,Married
6436,FT24768,M,60188,Urban,Married
6437,OM92482,M,11698,Suburban,Married
6438,IZ47097,F,76850,Suburban,Married
6439,KQ49890,M,78387,Urban,Married
6440,XB15703,M,80757,Urban,Married
6441,GR31499,F,23692,Suburban,Married
6442,No59551,F,12902,Suburban,Divorced
6443,KV17233,F,23033,Suburban,Married
6444,OD75777,F,19280,Suburban,Married
6445,LD68165,F,18495,Suburban,Married
6446,YO14199,M,30825,Suburban,Single
6447,RR49534,F,25820,Suburban,Divorced
6448,WL69218,F,54105,Suburban,Married
6449,JF38079,M,69853,Rural,Married
6450,GY64553,M,97017,Urban,Married
6451,CT11176,F,24914,Rural,Married
6452,WU95334,M,26806,Suburban,Married
6453,BK43823,F,25419,Suburban,Married
6454,LK90215,M,37876,Urban,Single
6455,XH72888,M,36354,Suburban,Married
6457,CY33307,F,32403,Rural,Married
6458,BC51708,M,51659,Suburban,Married
6459,JX78176,F,55805,Urban,Married
6460,GP20237,F,29286,Suburban,Married
6461,OY68395,F,40740,Suburban,Single
6462,GN18675,M,70784,Rural,Married
6463,EQ75249,F,55419,Rural,Married
6464,JV40853,F,61886,Suburban,Divorced
6466,RB16360,M,84240,Suburban,Divorced
6468,GM88979,F,54050,Suburban,Married
6469,XM57550,F,29958,Suburban,Married
6470,SD94067,F,23616,Urban,Married
6471,OY96856,M,71391,Urban,Married
6472,FL76894,M,33488,Urban,Married
6474,YV49293,F,36900,Rural,Single
6475,QV83172,M,28311,Suburban,Married
6476,LU18867,M,25075,Suburban,Single
6477,CZ25193,M,57031,Rural,Married
6478,VE87035,M,25998,Suburban,Married
6480,GP22382,F,21685,Suburban,Single
6481,FG15154,M,32818,Suburban,Married
6482,NK34682,M,39492,Suburban,Married
6483,YQ98465,F,18495,Suburban,Married
6484,TY86306,F,21564,Rural,Married
6486,LO14518,M,27835,Suburban,Divorced
6487,No73257,F,64431,Rural,Divorced
6491,TO37423,M,41463,Suburban,Married
6494,JG74360,M,37709,Suburban,Married
6495,NZ81536,F,73049,Rural,Single
6496,KT26739,F,58557,Rural,Married
6498,YX91403,F,88944,Rural,Single
6499,KS46420,F,26140,Rural,Married
6500,TW11712,M,32906,Suburban,Single
6501,XY36764,F,50071,Rural,Single
6502,LQ16286,M,71982,Suburban,Single
6503,XE86547,M,58443,Suburban,Married
6504,QS83113,M,30735,Suburban,Married
6505,PH97342,F,18495,Suburban,Married
6506,VQ47100,F,67436,Suburban,Married
6507,BE17305,M,52653,Urban,Single
6508,KZ11847,F,22886,Suburban,Divorced
6510,JS19054,F,38821,Suburban,Single
6512,UQ19505,F,39075,Rural,Married
6513,YI95574,M,16049,Suburban,Married
6515,NU61528,M,28383,Urban,Single
6516,FQ20031,M,29418,Suburban,Married
6518,BP69529,M,30604,Suburban,Divorced
6519,LI60972,F,91804,Suburban,Married
6520,HQ60388,F,50446,Suburban,Married
6521,KE66309,M,87728,Urban,Divorced
6522,YT56442,M,58729,Rural,Married
6525,HW99293,M,21234,Suburban,Married
6527,FY27460,M,47823,Suburban,Married
6528,YQ75801,F,84731,Rural,Married
6529,LP48634,F,59974,Rural,Divorced
6530,EI32190,M,67534,Rural,Married
6532,ND43316,M,27782,Suburban,Married
6533,HW94513,M,67197,Urban,Divorced
6534,ZS72533,M,86451,Rural,Single
6535,RZ97154,M,56768,Suburban,Divorced
6536,LK73198,F,55593,Rural,Married
6538,XJ39660,F,66203,Rural,Married
6539,PK47936,F,25806,Suburban,Married
6540,EU95973,F,22978,Suburban,Married
6541,OU40102,F,22081,Suburban,Married
6542,RC67125,F,96506,Urban,Married
6543,NK53902,M,23235,Suburban,Married
6544,RH70599,M,40506,Rural,Married
6547,PZ94965,F,79955,Rural,Married
6548,PV77228,M,62873,Urban,Divorced
6549,EX63393,F,66947,Suburban,Married
6550,QV26574,M,25646,Urban,Married
6552,TU67471,F,92766,Suburban,Married
6554,AH58807,F,84650,Urban,Married
6555,CX58204,F,13050,Suburban,Married
6556,TE35954,M,56342,Suburban,Single
6557,XO70106,M,58781,Urban,Divorced
6561,NA82031,F,71809,Rural,Divorced
6562,YH86106,M,40238,Suburban,Married
6564,HL97125,F,76157,Suburban,Married
6565,NB18234,F,30514,Rural,Single
6566,KH53118,F,44485,Rural,Married
6567,UX94928,M,50941,Suburban,Single
6568,HO94329,M,53105,Urban,Married
6569,LW64678,F,25167,Urban,Married
6570,CE11308,M,30244,Urban,Married
6571,DC46685,F,25370,Suburban,Married
6573,MM83308,M,69202,Suburban,Single
6574,GL33494,F,31530,Suburban,Married
6575,BH61054,F,61040,Suburban,Married
6576,OJ77448,F,85185,Rural,Married
6577,IN10489,F,78772,Rural,Married
6579,YP17198,M,99241,Rural,Single
6581,IE49043,F,21114,Suburban,Single
6582,ZL82075,M,56005,Suburban,Married
6583,DV24592,F,63860,Urban,Married
6584,XF89906,M,29295,Suburban,Married
